spec	Fold_0
nist_1544403	train
nist_1544435	train
nist_1544527	train
nist_1544591	train
nist_1544608	train
nist_1544628	val
nist_1544675	train
nist_1544696	train
nist_1544714	train
nist_1544727	train
nist_1544741	test
nist_1544756	train
nist_1544772	train
nist_1544787	train
nist_1544823	test
nist_1544839	train
nist_1544953	train
nist_1544960	train
nist_1544978	train
nist_1545006	train
nist_1545020	val
nist_1545034	train
nist_1545080	train
nist_1545120	train
nist_1545173	train
nist_1545192	train
nist_1545211	train
nist_1545294	val
nist_1545326	train
nist_1545356	train
nist_1545453	train
nist_1545511	train
nist_1545533	train
nist_1545559	train
nist_1545604	train
nist_1545691	train
nist_1545710	train
nist_1545717	train
nist_1545758	train
nist_1545775	val
nist_1545795	val
nist_1545815	val
nist_1545828	val
nist_1545879	train
nist_1545942	train
nist_1545955	train
nist_1546032	train
nist_1546064	train
nist_1546183	val
nist_1546244	val
nist_1546265	train
nist_1546299	train
nist_1546344	train
nist_1546392	train
nist_1546471	train
nist_1546522	train
nist_1546539	train
nist_1546593	train
nist_1546603	train
nist_1546664	train
nist_1546712	train
nist_1546846	train
nist_1546924	train
nist_1546966	train
nist_1546973	train
nist_1547054	train
nist_1547091	train
nist_1547105	train
nist_1547156	train
nist_1547190	train
nist_1547299	train
nist_1547313	train
nist_1547346	train
nist_1547368	train
nist_1547390	train
nist_1547447	train
nist_1547480	train
nist_1547487	train
nist_1547533	train
nist_1547551	train
nist_1547627	train
nist_1547635	train
nist_1547672	train
nist_1547702	train
nist_1547721	train
nist_1547770	val
nist_1547792	val
nist_1547840	train
nist_1547861	train
nist_1547896	train
nist_1548023	train
nist_1548163	train
nist_1548177	val
nist_1548192	val
nist_1548201	test
nist_1548238	train
nist_1548522	test
nist_1548545	test
nist_1548621	val
nist_1548667	train
nist_1548711	train
nist_1548766	train
nist_1548829	train
nist_1548874	train
nist_1548931	train
nist_1548980	train
nist_1549001	train
nist_1549025	train
nist_1549030	train
nist_1549034	test
nist_1549072	train
nist_1549114	train
nist_1549137	train
nist_1549228	train
nist_1549263	train
nist_1549277	train
nist_1549332	val
nist_1549344	val
nist_1549398	train
nist_1549419	train
nist_1549421	train
nist_1549480	train
nist_1549494	train
nist_1549534	train
nist_1549550	train
nist_1549629	train
nist_1549637	train
nist_1549686	train
nist_1549694	train
nist_1549698	train
nist_1549711	train
nist_1549757	train
nist_1549780	train
nist_1549857	train
nist_1549862	train
nist_1549881	train
nist_1549922	train
nist_1549931	test
nist_1549949	test
nist_1549971	test
nist_1550035	test
nist_1550084	test
nist_1550097	val
nist_1550123	train
nist_1550147	train
nist_1550190	train
nist_1550198	train
nist_1550218	train
nist_1550229	train
nist_1550246	train
nist_1550358	train
nist_1550421	train
nist_1550488	train
nist_1550507	train
nist_1550524	train
nist_1550584	train
nist_1550639	train
nist_1550653	train
nist_1550691	train
nist_1550783	val
nist_1550828	train
nist_1550846	train
nist_1550862	train
nist_1550904	train
nist_1550915	train
nist_1550945	train
nist_1550969	train
nist_1550983	train
nist_1551015	train
nist_1551036	train
nist_1551057	train
nist_1551075	train
nist_1551117	train
nist_1551160	train
nist_1551177	train
nist_1551190	train
nist_1551240	train
nist_1551261	train
nist_1551277	train
nist_1551296	train
nist_1551356	train
nist_1551360	train
nist_1551378	train
nist_1551398	train
nist_1551444	train
nist_1551583	train
nist_1551628	val
nist_1551642	val
nist_1551654	train
nist_1551697	train
nist_1551728	train
nist_1551790	train
nist_1551895	train
nist_1551966	train
nist_1551994	train
nist_1551997	train
nist_1552021	train
nist_1552051	train
nist_1552081	train
nist_1552088	train
nist_1552102	train
nist_1552113	train
nist_1552158	train
nist_1552172	train
nist_1552178	train
nist_1552184	train
nist_1552251	train
nist_1552271	train
nist_1552290	val
nist_1552312	val
nist_1552327	val
nist_1552342	val
nist_1552355	val
nist_1552365	train
nist_1552409	train
nist_1552426	train
nist_1552443	train
nist_1552467	train
nist_1552504	train
nist_1552511	train
nist_1552519	train
nist_1552532	train
nist_1552568	train
nist_1552585	train
nist_1552607	train
nist_1552665	train
nist_1552682	train
nist_1552696	train
nist_1552735	train
nist_1552916	train
nist_1552936	train
nist_1552940	val
nist_1552995	train
nist_1553025	train
nist_1553045	train
nist_1553094	val
nist_1553121	val
nist_1553144	train
nist_1553163	train
nist_1553180	train
nist_1553210	train
nist_1553230	train
nist_1553285	train
nist_1553319	train
nist_1553379	train
nist_1553420	train
nist_1553442	train
nist_1553503	train
nist_1553525	train
nist_1553563	train
nist_1553676	train
nist_1553815	train
nist_1553897	train
nist_1553959	train
nist_1553972	train
nist_1553994	train
nist_1554034	val
nist_1554049	test
nist_1554119	test
nist_1554124	train
nist_1554146	train
nist_1554166	train
nist_1554181	train
nist_1554195	train
nist_1554210	train
nist_1554224	test
nist_1554243	test
nist_1554250	test
nist_1554283	train
nist_1554317	train
nist_1554374	train
nist_1554432	train
nist_1554454	train
nist_1554513	train
nist_1554526	train
nist_1554542	train
nist_1554583	train
nist_1554588	train
nist_1554678	train
nist_1554683	train
nist_1554808	train
nist_1554824	test
nist_1554856	train
nist_1554926	train
nist_1554964	train
nist_1554996	train
nist_1555007	train
nist_1555065	train
nist_1555077	train
nist_1555123	train
nist_1555139	train
nist_1555143	test
nist_1555186	test
nist_1555192	train
nist_1555246	train
nist_1555288	train
nist_1555301	train
nist_1555336	train
nist_1555345	train
nist_1555373	train
nist_1555378	val
nist_1555426	train
nist_1555453	train
nist_1555456	train
nist_1555491	train
nist_1555522	train
nist_1555531	train
nist_1555558	test
nist_1555580	test
nist_1555626	train
nist_1555648	train
nist_1555731	train
nist_1555778	train
nist_1555787	train
nist_1555837	train
nist_1555923	train
nist_1555943	train
nist_1555962	train
nist_1555987	train
nist_1555992	val
nist_1556068	train
nist_1556121	train
nist_1556161	train
nist_1556215	train
nist_1556261	train
nist_1556271	train
nist_1556290	train
nist_1556305	train
nist_1556347	train
nist_1556348	train
nist_1556484	train
nist_1556545	train
nist_1556633	test
nist_1556908	train
nist_1557008	train
nist_1557017	train
nist_1557034	train
nist_1557044	train
nist_1557081	train
nist_1557093	train
nist_1557098	val
nist_1557118	val
nist_1557146	val
nist_1557168	val
nist_1557205	train
nist_1557217	train
nist_1557236	train
nist_1557258	train
nist_1557275	train
nist_1557290	train
nist_1557310	train
nist_1557347	train
nist_1557357	train
nist_1557372	train
nist_1557383	train
nist_1557402	train
nist_1557412	train
nist_1557418	train
nist_1557487	train
nist_1557518	train
nist_1557520	train
nist_1557533	train
nist_1557547	train
nist_1557563	train
nist_1557573	train
nist_1557589	train
nist_1557615	train
nist_1557632	train
nist_1557641	train
nist_1557686	train
nist_1557720	train
nist_1557741	train
nist_1557755	train
nist_1557788	test
nist_1557809	test
nist_1557827	test
nist_1557846	test
nist_1557879	train
nist_1557900	train
nist_1557911	train
nist_1557957	train
nist_1557977	train
nist_1557998	train
nist_1558017	train
nist_1558033	train
nist_1558051	train
nist_1558061	train
nist_1558112	test
nist_1558133	test
nist_1558174	test
nist_1558198	test
nist_1558255	train
nist_1558265	test
nist_1558381	train
nist_1558440	train
nist_1558455	train
nist_1558482	train
nist_1558523	train
nist_1558542	train
nist_1558575	train
nist_1558596	train
nist_1558609	train
nist_1558624	train
nist_1558631	train
nist_1558650	train
nist_1558666	train
nist_1558680	train
nist_1558742	train
nist_1558756	train
nist_1558772	train
nist_1558786	train
nist_1558820	train
nist_1558843	train
nist_1558859	train
nist_1558876	test
nist_1558895	test
nist_1558932	test
nist_1558963	train
nist_1558984	train
nist_1559034	train
nist_1559058	train
nist_1559094	train
nist_1559112	train
nist_1559129	train
nist_1559151	train
nist_1559175	train
nist_1559212	train
nist_1559252	val
nist_1559280	val
nist_1559301	val
nist_1559307	val
nist_1559369	val
nist_1559384	test
nist_1559424	test
nist_1559496	train
nist_1559535	train
nist_1559572	train
nist_1559577	train
nist_1559598	train
nist_1559648	train
nist_1559689	train
nist_1559709	train
nist_1559730	train
nist_1559749	train
nist_1559771	train
nist_1559786	train
nist_1559792	train
nist_1559805	train
nist_1559825	train
nist_1559846	train
nist_1559917	train
nist_1559924	train
nist_1559970	train
nist_1560012	train
nist_1560056	train
nist_1560068	train
nist_1560089	train
nist_1560146	val
nist_1560160	train
nist_1560174	train
nist_1560188	train
nist_1560202	train
nist_1560211	train
nist_1560228	train
nist_1560239	train
nist_1560251	train
nist_1560266	train
nist_1560275	train
nist_1560285	train
nist_1560308	val
nist_1560320	train
nist_1560329	train
nist_1560353	train
nist_1560368	train
nist_1560380	train
nist_1560403	train
nist_1560431	val
nist_1560445	train
nist_1560458	train
nist_1560471	train
nist_1560474	train
nist_1560481	train
nist_1560527	train
nist_1560551	train
nist_1560593	val
nist_1560598	test
nist_1560694	train
nist_1560770	train
nist_1560776	train
nist_1560822	train
nist_1560831	train
nist_1560890	train
nist_1560947	train
nist_1560998	train
nist_1561011	train
nist_1561023	train
nist_1561025	train
nist_1561032	train
nist_1561073	train
nist_1561077	train
nist_1561122	train
nist_1561179	train
nist_1561189	train
nist_1561232	train
nist_1561242	train
nist_1561278	train
nist_1561322	train
nist_1561389	train
nist_1561438	train
nist_1561489	train
nist_1561579	train
nist_1561623	train
nist_1561727	train
nist_1561793	train
nist_1561830	train
nist_1561899	train
nist_1561910	train
nist_1561946	train
nist_1561952	val
nist_1561995	val
nist_1561999	train
nist_1562036	train
nist_1562058	train
nist_1562115	train
nist_1562122	train
nist_1562130	train
nist_1562137	train
nist_1562149	train
nist_1562164	train
nist_1562170	test
nist_1562183	train
nist_1562191	train
nist_1562197	train
nist_1562206	train
nist_1562230	train
nist_1562270	train
nist_1562278	train
nist_1562289	train
nist_1562319	train
nist_1562374	val
nist_1562391	train
nist_1562414	test
nist_1562479	train
nist_1562509	val
nist_1562545	val
nist_1562611	train
nist_1562645	test
nist_1562669	test
nist_1562679	train
nist_1562702	train
nist_1562715	train
nist_1562749	train
nist_1562763	train
nist_1562792	train
nist_1562796	train
nist_1562845	train
nist_1562877	test
nist_1562883	train
nist_1562898	train
nist_1562905	train
nist_1562912	val
nist_1562915	train
nist_1562927	train
nist_1562946	test
nist_1562961	test
nist_1562981	train
nist_1562996	train
nist_1563027	train
nist_1563072	train
nist_1563080	train
nist_1563091	train
nist_1563116	train
nist_1563151	train
nist_1563179	train
nist_1563213	train
nist_1563228	val
nist_1563243	val
nist_1563248	train
nist_1563260	train
nist_1563278	train
nist_1563297	train
nist_1563314	train
nist_1563348	train
nist_1563358	val
nist_1563362	train
nist_1563368	train
nist_1563376	train
nist_1563387	train
nist_1563402	train
nist_1563435	train
nist_1563444	train
nist_1563473	test
nist_1563498	train
nist_1563505	train
nist_1563516	train
nist_1563532	train
nist_1563540	train
nist_1563553	train
nist_1563561	train
nist_1563576	train
nist_1563584	train
nist_1563625	train
nist_1563666	train
nist_1563706	train
nist_1563777	train
nist_1563850	val
nist_1563889	train
nist_1563972	train
nist_1563976	test
nist_1564030	train
nist_1564075	train
nist_1564119	train
nist_1564161	train
nist_1564193	train
nist_1564227	train
nist_1564256	train
nist_1564274	train
nist_1564296	train
nist_1564456	train
nist_1564462	train
nist_1564484	train
nist_1564532	train
nist_1564542	train
nist_1564645	train
nist_1564682	val
nist_1564693	train
nist_1564762	test
nist_1564779	train
nist_1564786	train
nist_1564802	train
nist_1564832	train
nist_1564838	test
nist_1564843	test
nist_1564919	train
nist_1565017	train
nist_1565134	train
nist_1565152	train
nist_1565174	train
nist_1565179	train
nist_1565184	train
nist_1565195	train
nist_1565226	train
nist_1565286	test
nist_1565346	train
nist_1565358	train
nist_1565369	train
nist_1565383	train
nist_1565389	train
nist_1565414	train
nist_1565424	train
nist_1565583	train
nist_1565597	train
nist_1565656	train
nist_1565692	train
nist_1565724	train
nist_1565775	val
nist_1565798	val
nist_1565844	train
nist_1565867	train
nist_1565903	train
nist_1565938	train
nist_1565972	train
nist_1566055	train
nist_1566143	train
nist_1566160	test
nist_1566181	test
nist_1566215	test
nist_1566270	train
nist_1566286	train
nist_1566304	train
nist_1566310	train
nist_1566423	train
nist_1566449	train
nist_1566484	train
nist_1566506	train
nist_1566517	val
nist_1566584	train
nist_1566588	train
nist_1566611	train
nist_1566629	train
nist_1566654	train
nist_1566676	train
nist_1566693	train
nist_1566716	val
nist_1566734	val
nist_1566886	train
nist_1566898	train
nist_1566909	test
nist_1566937	train
nist_1566954	train
nist_1566970	train
nist_1566999	train
nist_1567038	train
nist_1567048	train
nist_1567068	train
nist_1567084	train
nist_1567107	train
nist_1567123	train
nist_1567157	train
nist_1567179	train
nist_1567193	test
nist_1567212	test
nist_1567231	test
nist_1567270	train
nist_1567335	train
nist_1567372	train
nist_1567500	train
nist_1567552	train
nist_1567560	train
nist_1567567	train
nist_1567606	train
nist_1567628	train
nist_1567665	train
nist_1567676	train
nist_1567687	train
nist_1567707	train
nist_1567746	train
nist_1567764	train
nist_1567825	train
nist_1567844	train
nist_1567906	train
nist_1567945	val
nist_1567988	train
nist_1568060	train
nist_1568076	train
nist_1568096	train
nist_1568115	train
nist_1568154	train
nist_1568158	train
nist_1568179	train
nist_1568236	train
nist_1568258	train
nist_1568294	train
nist_1568306	train
nist_1568328	train
nist_1568348	train
nist_1568439	train
nist_1568635	train
nist_1568663	train
nist_1597022	val
nist_1597110	test
nist_1599515	train
nist_1599596	train
nist_1600308	train
nist_1600618	train
nist_1600793	test
nist_1601191	train
nist_1601221	train
nist_1601338	train
nist_1601434	train
nist_1601469	train
nist_1601496	train
nist_1601651	test
nist_1601675	train
nist_1601774	train
nist_1601818	train
nist_1601829	train
nist_1601866	train
nist_1601877	train
nist_1601883	train
nist_1601894	train
nist_1601991	train
nist_1602006	train
nist_1602051	train
nist_1602067	train
nist_1602080	train
nist_1602459	train
nist_1602483	train
nist_1602513	train
nist_1602558	train
nist_1602603	train
nist_1602638	test
nist_1602658	test
nist_1602695	train
nist_1602726	test
nist_1602771	train
nist_1602787	train
nist_1602798	train
nist_1602818	train
nist_1602836	train
nist_1602862	train
nist_1602898	train
nist_1602936	train
nist_1602949	train
nist_1602979	train
nist_1602989	train
nist_1603007	train
nist_1603020	train
nist_1603027	train
nist_1603033	test
nist_1603058	train
nist_1603081	train
nist_1603105	train
nist_1603123	train
nist_1603156	train
nist_1603175	train
nist_1603189	train
nist_1603204	train
nist_1603238	train
nist_1603263	train
nist_1603276	train
nist_1603288	train
nist_1603325	train
nist_1603340	train
nist_1603370	train
nist_1603389	train
nist_1603397	test
nist_1603427	test
nist_1603441	train
nist_1603473	train
nist_1603493	val
nist_1603528	val
nist_1603546	test
nist_1603557	test
nist_1603577	test
nist_1603584	train
nist_1603588	train
nist_1603598	train
nist_1603607	train
nist_1603614	train
nist_1603626	train
nist_1603635	train
nist_1603651	train
nist_1603672	train
nist_1603681	train
nist_1603686	train
nist_1603699	train
nist_1603705	train
nist_1603709	train
nist_1603742	train
nist_1603760	test
nist_1603766	test
nist_1603772	train
nist_1603809	train
nist_1603831	train
nist_1603837	train
nist_1603844	train
nist_1603855	train
nist_1603873	train
nist_1603879	train
nist_1603889	train
nist_1603901	train
nist_1603909	train
nist_1603919	train
nist_1603923	train
nist_1603931	train
nist_1603938	train
nist_1603946	train
nist_1603968	train
nist_1603980	train
